seriesid,item_name,year_month,value
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2023-01,4.283
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2022-12,4.555
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2022-11,4.488
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2022-10,4.492
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2022-09,4.487
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2022-08,4.597
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2022-07,4.459
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2022-06,4.418
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2022-05,4.512
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2022-04,4.575
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2022-03,4.446
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2022-02,4.449
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2022-01,4.374
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2021-12,4.409
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2021-11,4.430
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2021-10,4.495
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2021-09,4.393
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2021-08,4.469
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2021-07,4.455
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2021-06,4.541
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2021-05,4.362
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2021-04,4.328
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2021-03,4.253
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2021-02,4.137
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2021-01,4.204
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2020-12,4.134
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2020-11,4.289
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2020-10,4.138
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2020-09,4.369
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2020-08,4.343
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2020-07,4.355
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2020-06,4.689
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2020-05,4.409
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2020-04,4.014
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2020-03,3.791
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2020-02,3.813
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2020-01,3.854
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2019-12,3.805
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2019-11,3.786
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2019-10,3.715
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2019-09,3.761
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2019-08,3.784
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2019-07,3.830
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2019-06,3.690
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2019-05,3.833
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2019-04,3.804
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2019-03,3.762
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2019-02,3.716
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2019-01,3.666
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2018-12,3.740
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2018-11,3.734
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2018-10,3.786
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2018-09,3.699
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2018-08,3.830
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2018-07,3.790
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2018-06,3.665
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2018-05,3.686
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2018-04,3.730
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2018-03,3.696
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2018-02,3.718
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2018-01,3.694
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2017-12,3.664
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2017-11,3.802
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2017-10,3.812
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2017-09,3.809
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2017-08,3.917
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2017-07,3.821
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2017-06,3.875
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2017-05,3.832
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2017-04,3.802
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2017-03,3.822
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2017-02,3.814
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2017-01,3.727
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2016-12,3.751
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2016-11,3.812
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2016-10,3.945
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2016-09,4.031
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2016-08,4.197
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2016-07,4.292
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2016-06,4.289
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2016-05,4.150
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2016-04,4.130
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2016-03,4.146
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2016-02,4.169
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2016-01,4.143
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2015-12,4.223
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2015-11,4.153
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2015-10,4.355
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2015-09,4.357
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2015-08,4.396
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2015-07,4.470
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2015-06,4.326
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2015-05,4.273
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2015-04,4.227
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2015-03,4.196
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2015-02,4.468
APU0000704212,"Chops, boneless, per lb. (453.6 gm)",2015-01,4.484
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2024-12,4.308
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2024-11,4.430
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2024-10,4.273
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2024-09,4.328
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2024-08,4.403
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2024-07,4.409
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2024-06,4.397
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2024-05,4.391
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2024-04,4.235
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2024-03,4.256
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2024-02,4.157
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2024-01,4.236
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2023-12,4.256
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2023-11,4.343
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2023-10,4.452
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2023-09,4.327
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2023-08,4.359
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2023-07,4.238
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2023-06,4.241
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2023-05,4.189
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2023-04,4.099
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2023-03,4.165
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2023-02,4.256
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2023-01,4.140
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2022-12,4.314
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2022-11,4.163
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2022-10,4.273
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2022-09,4.187
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2022-08,4.248
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2022-07,4.174
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2022-06,4.068
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2022-05,4.130
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2022-04,4.178
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2022-03,4.126
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2022-02,4.031
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2022-01,4.019
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2021-12,4.023
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2021-11,4.072
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2021-10,4.147
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2021-09,4.051
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2021-08,4.057
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2021-07,4.081
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2021-06,4.089
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2021-05,3.875
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2021-04,3.844
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2021-03,3.765
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2021-02,3.676
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2021-01,3.694
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2020-12,3.741
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2020-11,3.737
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2020-10,3.632
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2020-09,3.799
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2020-08,3.788
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2020-07,3.910
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2020-06,4.189
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2020-05,3.972
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2020-04,3.673
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2020-03,3.415
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2020-02,3.419
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2020-01,3.368
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2019-12,3.391
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2019-11,3.399
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2019-10,3.238
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2019-09,3.335
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2019-08,3.379
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2019-07,3.411
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2019-06,3.312
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2019-05,3.441
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2019-04,3.354
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2019-03,3.311
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2019-02,3.298
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2019-01,3.199
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2018-12,3.361
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2018-11,3.306
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2018-10,3.367
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2018-09,3.289
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2018-08,3.338
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2018-07,3.262
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2018-06,3.272
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2018-05,3.284
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2018-04,3.293
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2018-03,3.207
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2018-02,3.186
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2018-01,3.224
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2017-12,3.302
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2017-11,3.366
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2017-10,3.378
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2017-09,3.481
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2017-08,3.482
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2017-07,3.417
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2017-06,3.420
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2017-05,3.425
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2017-04,3.441
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2017-03,3.443
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2017-02,3.450
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2017-01,3.354
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2016-12,3.462
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2016-11,3.512
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2016-10,3.632
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2016-09,3.662
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2016-08,3.760
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2016-07,3.832
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2016-06,3.752
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2016-05,3.720
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2016-04,3.707
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2016-03,3.693
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2016-02,3.658
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2016-01,3.656
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2015-12,3.807
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2015-11,3.797
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2015-10,3.875
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2015-09,3.880
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2015-08,3.863
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2015-07,3.917
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2015-06,3.824
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2015-05,3.786
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2015-04,3.813
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2015-03,3.867
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2015-02,3.962
APU0000FD3101,"All Pork Chops, per lb. (453.6 gm)",2015-01,3.988
APU0000704312,"Ham, boneless, excluding canned",2024-12,5.458
APU0000704312,"Ham, boneless, excluding canned",2024-11,5.630
APU0000704312,"Ham, boneless, excluding canned",2024-10,5.670
APU0000704312,"Ham, boneless, excluding canned",2024-09,5.630
APU0000704312,"Ham, boneless, excluding canned",2024-08,5.633
APU0000704312,"Ham, boneless, excluding canned",2024-07,5.727
APU0000704312,"Ham, boneless, excluding canned",2024-06,5.567
APU0000704312,"Ham, boneless, excluding canned",2024-05,5.668
APU0000704312,"Ham, boneless, excluding canned",2024-04,5.594
APU0000704312,"Ham, boneless, excluding canned",2024-03,5.572
APU0000704312,"Ham, boneless, excluding canned",2024-02,5.666
APU0000704312,"Ham, boneless, excluding canned",2024-01,5.532
APU0000704312,"Ham, boneless, excluding canned",2023-12,5.497
APU0000704312,"Ham, boneless, excluding canned",2023-11,5.528
APU0000704312,"Ham, boneless, excluding canned",2023-10,5.766
APU0000704312,"Ham, boneless, excluding canned",2023-09,5.882
APU0000704312,"Ham, boneless, excluding canned",2023-08,5.895
APU0000704312,"Ham, boneless, excluding canned",2023-07,5.889
APU0000704312,"Ham, boneless, excluding canned",2023-06,5.898
APU0000704312,"Ham, boneless, excluding canned",2023-05,5.813
APU0000704312,"Ham, boneless, excluding canned",2023-04,5.564
APU0000704312,"Ham, boneless, excluding canned",2023-03,5.679
APU0000704312,"Ham, boneless, excluding canned",2023-02,5.668
APU0000704312,"Ham, boneless, excluding canned",2023-01,5.484
APU0000704312,"Ham, boneless, excluding canned",2022-12,5.368
APU0000704312,"Ham, boneless, excluding canned",2022-11,5.521
APU0000704312,"Ham, boneless, excluding canned",2022-10,5.650
APU0000704312,"Ham, boneless, excluding canned",2022-09,5.504
APU0000704312,"Ham, boneless, excluding canned",2022-08,5.346
APU0000704312,"Ham, boneless, excluding canned",2022-07,5.285
APU0000704312,"Ham, boneless, excluding canned",2022-06,5.381
APU0000704312,"Ham, boneless, excluding canned",2022-05,5.172
APU0000704312,"Ham, boneless, excluding canned",2022-04,4.985
APU0000704312,"Ham, boneless, excluding canned",2022-03,5.151
APU0000704312,"Ham, boneless, excluding canned",2022-02,5.119
APU0000704312,"Ham, boneless, excluding canned",2022-01,4.998
APU0000704312,"Ham, boneless, excluding canned",2021-12,4.827
APU0000704312,"Ham, boneless, excluding canned",2021-11,4.937
APU0000704312,"Ham, boneless, excluding canned",2021-10,4.964
APU0000704312,"Ham, boneless, excluding canned",2021-09,4.847
APU0000704312,"Ham, boneless, excluding canned",2021-08,4.683
APU0000704312,"Ham, boneless, excluding canned",2021-07,4.667
APU0000704312,"Ham, boneless, excluding canned",2021-06,4.922
APU0000704312,"Ham, boneless, excluding canned",2021-05,4.907
APU0000704312,"Ham, boneless, excluding canned",2021-04,4.856
APU0000704312,"Ham, boneless, excluding canned",2021-03,4.790
APU0000704312,"Ham, boneless, excluding canned",2021-02,4.921
APU0000704312,"Ham, boneless, excluding canned",2021-01,4.616
APU0000704312,"Ham, boneless, excluding canned",2020-12,4.469
APU0000704312,"Ham, boneless, excluding canned",2020-11,4.550
APU0000704312,"Ham, boneless, excluding canned",2020-10,4.559
APU0000704312,"Ham, boneless, excluding canned",2020-09,4.538
APU0000704312,"Ham, boneless, excluding canned",2020-08,4.631
APU0000704312,"Ham, boneless, excluding canned",2020-07,4.574
APU0000704312,"Ham, boneless, excluding canned",2020-06,4.608
APU0000704312,"Ham, boneless, excluding canned",2020-05,4.549
APU0000704312,"Ham, boneless, excluding canned",2020-03,4.464
APU0000704312,"Ham, boneless, excluding canned",2020-02,4.226
APU0000704312,"Ham, boneless, excluding canned",2020-01,4.194
APU0000704312,"Ham, boneless, excluding canned",2019-12,4.070
APU0000704312,"Ham, boneless, excluding canned",2019-11,4.253
APU0000704312,"Ham, boneless, excluding canned",2019-10,4.464
APU0000704312,"Ham, boneless, excluding canned",2019-09,4.439
APU0000704312,"Ham, boneless, excluding canned",2019-08,4.454
APU0000704312,"Ham, boneless, excluding canned",2019-07,4.239
APU0000704312,"Ham, boneless, excluding canned",2019-06,4.235
APU0000704312,"Ham, boneless, excluding canned",2019-05,4.147
APU0000704312,"Ham, boneless, excluding canned",2019-04,4.255
APU0000704312,"Ham, boneless, excluding canned",2019-03,4.306
APU0000704312,"Ham, boneless, excluding canned",2019-02,4.002
APU0000704312,"Ham, boneless, excluding canned",2019-01,3.974
APU0000704312,"Ham, boneless, excluding canned",2018-12,3.884
APU0000704312,"Ham, boneless, excluding canned",2018-11,3.863
APU0000704312,"Ham, boneless, excluding canned",2018-10,4.018
APU0000704312,"Ham, boneless, excluding canned",2018-09,4.165
APU0000704312,"Ham, boneless, excluding canned",2018-08,4.184
APU0000704312,"Ham, boneless, excluding canned",2018-07,4.210
APU0000704312,"Ham, boneless, excluding canned",2018-06,4.234
APU0000704312,"Ham, boneless, excluding canned",2018-05,4.122
APU0000704312,"Ham, boneless, excluding canned",2018-04,3.986
APU0000704312,"Ham, boneless, excluding canned",2018-03,3.955
APU0000704312,"Ham, boneless, excluding canned",2018-02,3.882
APU0000704312,"Ham, boneless, excluding canned",2018-01,3.742
APU0000704312,"Ham, boneless, excluding canned",2017-12,3.869
APU0000704312,"Ham, boneless, excluding canned",2017-11,3.851
APU0000704312,"Ham, boneless, excluding canned",2017-10,3.950
APU0000704312,"Ham, boneless, excluding canned",2017-09,3.938
APU0000704312,"Ham, boneless, excluding canned",2017-08,3.956
APU0000704312,"Ham, boneless, excluding canned",2017-07,4.020
APU0000704312,"Ham, boneless, excluding canned",2017-06,3.921
APU0000704312,"Ham, boneless, excluding canned",2017-05,3.780
APU0000704312,"Ham, boneless, excluding canned",2017-04,3.768
APU0000704312,"Ham, boneless, excluding canned",2017-03,3.871
APU0000704312,"Ham, boneless, excluding canned",2017-02,3.781
APU0000704312,"Ham, boneless, excluding canned",2017-01,3.724
APU0000704312,"Ham, boneless, excluding canned",2016-12,3.930
APU0000704312,"Ham, boneless, excluding canned",2016-11,3.931
APU0000704312,"Ham, boneless, excluding canned",2016-10,4.054
APU0000704312,"Ham, boneless, excluding canned",2016-09,4.126
APU0000704312,"Ham, boneless, excluding canned",2016-08,4.062
APU0000704312,"Ham, boneless, excluding canned",2016-07,3.959
APU0000704312,"Ham, boneless, excluding canned",2016-06,4.039
APU0000704312,"Ham, boneless, excluding canned",2016-05,4.003
APU0000704312,"Ham, boneless, excluding canned",2016-04,3.965
APU0000704312,"Ham, boneless, excluding canned",2016-03,4.070
APU0000704312,"Ham, boneless, excluding canned",2016-02,4.137
APU0000704312,"Ham, boneless, excluding canned",2016-01,4.121
APU0000704312,"Ham, boneless, excluding canned",2015-12,4.034
APU0000704312,"Ham, boneless, excluding canned",2015-11,4.122
APU0000704312,"Ham, boneless, excluding canned",2015-10,4.232
APU0000704312,"Ham, boneless, excluding canned",2015-09,4.131
APU0000704312,"Ham, boneless, excluding canned",2015-08,4.121
APU0000704312,"Ham, boneless, excluding canned",2015-07,4.098
APU0000704312,"Ham, boneless, excluding canned",2015-06,4.105
APU0000704312,"Ham, boneless, excluding canned",2015-05,4.164
APU0000704312,"Ham, boneless, excluding canned",2015-04,4.114
APU0000704312,"Ham, boneless, excluding canned",2015-03,4.314
APU0000704312,"Ham, boneless, excluding canned",2015-02,4.428
APU0000704312,"Ham, boneless, excluding canned",2015-01,4.405
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2024-12,4.406
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2024-11,4.560
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2024-10,4.660
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2024-09,4.595
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2024-08,4.691
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2024-07,4.710
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2024-06,4.562
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2024-05,4.575
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2024-04,4.487
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2024-03,4.475
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2024-02,4.517
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2024-01,4.412
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2023-12,4.400
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2023-11,4.522
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2023-10,4.662
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2023-09,4.563
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2023-08,4.569
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2023-07,4.531
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2023-06,4.444
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2023-05,4.396
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2023-04,4.210
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2023-03,4.340
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2023-02,4.370
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2023-01,4.298
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2022-12,4.048
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2022-11,4.278
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2022-10,4.437
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2022-09,4.339
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2022-08,4.213
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2022-07,4.083
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2022-06,4.117
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2022-05,3.938
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2022-04,3.924
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2022-03,4.055
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2022-02,4.060
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2022-01,3.891
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2021-12,3.707
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2021-11,3.853
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2021-10,3.921
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2021-09,3.831
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2021-08,3.747
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2021-07,3.711
